id,device,timestamp,ACCURACY,Device_ID,EVENT_TIMESTAMP,SENSOR_MAXIMUM_RANGE,SENSOR_NAME,SENSOR_POWER,SENSOR_RESOLUTION,SENSOR_TYPE,SENSOR_VENDOR,SENSOR_VERSION,X,Y,Z
fd559108-c669-4c7a-b571-7b779538abc5-72,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379137,3,cce1d58557e202ec,27278074046000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,3.7455957,-1.3756552,8.962189
fd559108-c669-4c7a-b571-7b779538abc5-72,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379137,3,cce1d58557e202ec,27278109934000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,3.5140498,-1.1032481,8.417375
fd559108-c669-4c7a-b571-7b779538abc5-72,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379137,3,cce1d58557e202ec,27278146433000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,3.5957718,-0.9125633,8.499097
fd559108-c669-4c7a-b571-7b779538abc5-72,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379137,3,cce1d58557e202ec,27278183024000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,3.7864566,-1.293933,8.962189
fd559108-c669-4c7a-b571-7b779538abc5-72,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379137,3,cce1d58557e202ec,27278218913000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,3.8954194,-1.6344417,8.921328
fd559108-c669-4c7a-b571-7b779538abc5-72,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379137,3,cce1d58557e202ec,27278284220000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,4.0861044,-1.8387469,9.030291
fd559108-c669-4c7a-b571-7b779538abc5-72,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379137,3,cce1d58557e202ec,27278318583000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,4.0588636,-1.7570249,9.765789
fd559108-c669-4c7a-b571-7b779538abc5-72,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379137,3,cce1d58557e202ec,27278352091000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,3.7455957,-1.6753027,8.730643
fd559108-c669-4c7a-b571-7b779538abc5-72,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379137,3,cce1d58557e202ec,27278386454000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,3.9362805,-1.7978859,8.648921
fd559108-c669-4c7a-b571-7b779538abc5-72,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379137,3,cce1d58557e202ec,27278420390000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,2.982856,-1.56634,8.921328
fd559108-c669-4c7a-b571-7b779538abc5-72,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379137,3,cce1d58557e202ec,27278454630000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,2.8602731,-1.56634,7.804459
fd559108-c669-4c7a-b571-7b779538abc5-72,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379137,3,cce1d58557e202ec,27278488535000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,2.0566726,-1.2258313,7.3822284
fd559108-c669-4c7a-b571-7b779538abc5-72,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379137,3,cce1d58557e202ec,27278522410000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,1.56634,-0.53119355,8.730643
fd559108-c669-4c7a-b571-7b779538abc5-72,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379137,3,cce1d58557e202ec,27278556346000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,3.5140498,-1.1441092,12.258313
fd559108-c669-4c7a-b571-7b779538abc5-73,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379138,3,cce1d58557e202ec,27278593333000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,1.8387469,-0.44947147,9.193735
fd559108-c669-4c7a-b571-7b779538abc5-73,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379138,3,cce1d58557e202ec,27278627726000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,1.7978859,-0.10896278,9.684067
fd559108-c669-4c7a-b571-7b779538abc5-73,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379138,3,cce1d58557e202ec,27278663065000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,1.56634,-0.10896278,9.997335
fd559108-c669-4c7a-b571-7b779538abc5-73,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379138,3,cce1d58557e202ec,27278696665000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,0.95342433,-0.29964766,9.302697
fd559108-c669-4c7a-b571-7b779538abc5-73,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379138,3,cce1d58557e202ec,27278730448000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,0.7627395,-0.44947147,9.80665
fd559108-c669-4c7a-b571-7b779538abc5-73,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379138,3,cce1d58557e202ec,27278764018000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,0.7627395,-0.027240695,11.100583
fd559108-c669-4c7a-b571-7b779538abc5-73,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379138,3,cce1d58557e202ec,27278797953000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,0.4903325,-0.3405087,9.602345
fd559108-c669-4c7a-b571-7b779538abc5-73,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379138,3,cce1d58557e202ec,27278831919000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,0.6810174,-0.19068487,9.384419
fd559108-c669-4c7a-b571-7b779538abc5-73,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379138,3,cce1d58557e202ec,27278865794000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.8308412,-0.21792556,10.56939
fd559108-c669-4c7a-b571-7b779538abc5-73,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379138,3,cce1d58557e202ec,27278900340000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,0.4903325,0.14982383,10.065437
fd559108-c669-4c7a-b571-7b779538abc5-73,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379138,3,cce1d58557e202ec,27278934550000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.10896278,-0.027240695,10.56939
fd559108-c669-4c7a-b571-7b779538abc5-73,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379138,3,cce1d58557e202ec,27278972239000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.3405087,-0.10896278,10.147159
fd559108-c669-4c7a-b571-7b779538abc5-73,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379138,3,cce1d58557e202ec,27279007243000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.53119355,-0.25878662,9.343558
fd559108-c669-4c7a-b571-7b779538abc5-73,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379138,3,cce1d58557e202ec,27279042063000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.5720546,-0.21792556,9.602345
fd559108-c669-4c7a-b571-7b779538abc5-73,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379138,3,cce1d58557e202ec,27279079478000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.53119355,-0.19068487,10.256122
fd559108-c669-4c7a-b571-7b779538abc5-73,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379138,3,cce1d58557e202ec,27279115855000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.44947147,-0.14982383,9.956474
fd559108-c669-4c7a-b571-7b779538abc5-73,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379138,3,cce1d58557e202ec,27279154398000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.19068487,9.684067
fd559108-c669-4c7a-b571-7b779538abc5-73,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379138,3,cce1d58557e202ec,27279189707000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.53119355,-0.19068487,10.024576
fd559108-c669-4c7a-b571-7b779538abc5-73,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379138,3,cce1d58557e202ec,27279228159000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.53119355,-0.19068487,9.956474
fd559108-c669-4c7a-b571-7b779538abc5-73,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379138,3,cce1d58557e202ec,27279264475000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.19068487,9.80665
fd559108-c669-4c7a-b571-7b779538abc5-73,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379138,3,cce1d58557e202ec,27279299662000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.53119355,-0.14982383,9.956474
fd559108-c669-4c7a-b571-7b779538abc5-73,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379138,3,cce1d58557e202ec,27279334971000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.44947147,-0.14982383,9.874752
fd559108-c669-4c7a-b571-7b779538abc5-73,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379138,3,cce1d58557e202ec,27279373393000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.19068487,9.833891
fd559108-c669-4c7a-b571-7b779538abc5-73,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379138,3,cce1d58557e202ec,27279409312000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.19068487,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-73,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379138,3,cce1d58557e202ec,27279519694000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.19068487,9.956474
fd559108-c669-4c7a-b571-7b779538abc5-73,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379138,3,cce1d58557e202ec,27279555613000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.19068487,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-74,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379140,3,cce1d58557e202ec,27279598094000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.19068487,9.956474
fd559108-c669-4c7a-b571-7b779538abc5-74,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379140,3,cce1d58557e202ec,27279635447000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.53119355,-0.10896278,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-74,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379140,3,cce1d58557e202ec,27279672770000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.19068487,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-74,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379140,3,cce1d58557e202ec,27279707194000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.44947147,-0.19068487,9.874752
fd559108-c669-4c7a-b571-7b779538abc5-74,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379140,3,cce1d58557e202ec,27279741099000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.44947147,-0.19068487,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-74,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379140,3,cce1d58557e202ec,27279777232000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.44947147,-0.14982383,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-74,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379140,3,cce1d58557e202ec,27279814768000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.53119355,-0.10896278,9.874752
fd559108-c669-4c7a-b571-7b779538abc5-74,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379140,3,cce1d58557e202ec,27279848368000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.19068487,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-74,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379140,3,cce1d58557e202ec,27279882456000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.44947147,-0.19068487,9.874752
fd559108-c669-4c7a-b571-7b779538abc5-74,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379140,3,cce1d58557e202ec,27279917643000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.19068487,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-74,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379140,3,cce1d58557e202ec,27279952860000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.14982383,9.956474
fd559108-c669-4c7a-b571-7b779538abc5-74,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379140,3,cce1d58557e202ec,27279988688000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.19068487,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-74,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379140,3,cce1d58557e202ec,27280024577000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.44947147,-0.14982383,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-74,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379140,3,cce1d58557e202ec,27280060984000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.14982383,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-74,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379140,3,cce1d58557e202ec,27280096171000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.19068487,9.874752
fd559108-c669-4c7a-b571-7b779538abc5-74,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379140,3,cce1d58557e202ec,27280132212000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.19068487,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-74,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379140,3,cce1d58557e202ec,27280167918000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.44947147,-0.19068487,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-74,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379140,3,cce1d58557e202ec,27280203379000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.19068487,9.874752
fd559108-c669-4c7a-b571-7b779538abc5-74,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379140,3,cce1d58557e202ec,27280272196000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.53119355,-0.19068487,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-74,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379140,3,cce1d58557e202ec,27280307871000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.53119355,-0.19068487,9.956474
fd559108-c669-4c7a-b571-7b779538abc5-74,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379140,3,cce1d58557e202ec,27280344309000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.53119355,-0.19068487,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-74,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379140,3,cce1d58557e202ec,27280413859000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.19068487,9.833891
fd559108-c669-4c7a-b571-7b779538abc5-74,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379140,3,cce1d58557e202ec,27280449229000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.21792556,9.874752
fd559108-c669-4c7a-b571-7b779538abc5-74,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379140,3,cce1d58557e202ec,27280485606000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.14982383,9.874752
fd559108-c669-4c7a-b571-7b779538abc5-74,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379140,3,cce1d58557e202ec,27280525981000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.53119355,-0.19068487,9.956474
fd559108-c669-4c7a-b571-7b779538abc5-74,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379140,3,cce1d58557e202ec,27280561259000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.44947147,-0.19068487,9.874752
fd559108-c669-4c7a-b571-7b779538abc5-74,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379140,3,cce1d58557e202ec,27280629374000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.21792556,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-75,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379141,3,cce1d58557e202ec,27280666361000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.19068487,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-75,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379141,3,cce1d58557e202ec,27280700816000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.19068487,9.874752
fd559108-c669-4c7a-b571-7b779538abc5-75,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379141,3,cce1d58557e202ec,27280734538000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.53119355,-0.19068487,9.874752
fd559108-c669-4c7a-b571-7b779538abc5-75,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379141,3,cce1d58557e202ec,27280768290000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.19068487,9.874752
fd559108-c669-4c7a-b571-7b779538abc5-75,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379141,3,cce1d58557e202ec,27280801798000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.19068487,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-75,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379141,3,cce1d58557e202ec,27280836009000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.5720546,-0.14982383,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-75,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379141,3,cce1d58557e202ec,27280870219000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.53119355,-0.19068487,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-75,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379141,3,cce1d58557e202ec,27280903513000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.53119355,-0.19068487,9.874752
fd559108-c669-4c7a-b571-7b779538abc5-75,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379141,3,cce1d58557e202ec,27280937052000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.44947147,-0.25878662,9.956474
fd559108-c669-4c7a-b571-7b779538abc5-75,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379141,3,cce1d58557e202ec,27280971018000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.19068487,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-75,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379141,3,cce1d58557e202ec,27281005564000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.14982383,9.956474
fd559108-c669-4c7a-b571-7b779538abc5-75,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379141,3,cce1d58557e202ec,27281041026000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.14982383,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-75,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379141,3,cce1d58557e202ec,27281076273000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.19068487,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-75,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379141,3,cce1d58557e202ec,27281111338000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.19068487,9.874752
fd559108-c669-4c7a-b571-7b779538abc5-75,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379141,3,cce1d58557e202ec,27281146433000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.44947147,-0.19068487,9.874752
fd559108-c669-4c7a-b571-7b779538abc5-75,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379141,3,cce1d58557e202ec,27281181773000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.19068487,9.874752
fd559108-c669-4c7a-b571-7b779538abc5-75,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379141,3,cce1d58557e202ec,27281217051000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.44947147,-0.19068487,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-75,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379141,3,cce1d58557e202ec,27281252207000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.19068487,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-75,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379141,3,cce1d58557e202ec,27281320872000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.44947147,-0.19068487,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-75,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379141,3,cce1d58557e202ec,27281423411000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.44947147,-0.19068487,9.874752
fd559108-c669-4c7a-b571-7b779538abc5-75,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379141,3,cce1d58557e202ec,27281492259000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.44947147,-0.14982383,9.874752
fd559108-c669-4c7a-b571-7b779538abc5-75,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379141,3,cce1d58557e202ec,27281527079000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.44947147,-0.19068487,9.874752
fd559108-c669-4c7a-b571-7b779538abc5-75,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379141,3,cce1d58557e202ec,27281595469000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.44947147,-0.19068487,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-75,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379141,3,cce1d58557e202ec,27281632578000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.19068487,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-75,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379141,3,cce1d58557e202ec,27281669413000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.44947147,-0.21792556,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-75,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379141,3,cce1d58557e202ec,27281705790000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.19068487,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-76,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379142,3,cce1d58557e202ec,27281743235000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.14982383,9.874752
fd559108-c669-4c7a-b571-7b779538abc5-76,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379142,3,cce1d58557e202ec,27281776988000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.19068487,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-76,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379142,3,cce1d58557e202ec,27281810862000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.53119355,-0.19068487,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-76,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379142,3,cce1d58557e202ec,27281844492000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.19068487,9.874752
fd559108-c669-4c7a-b571-7b779538abc5-76,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379142,3,cce1d58557e202ec,27281878092000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.14982383,9.915613
fd559108-c669-4c7a-b571-7b779538abc5-76,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379142,3,cce1d58557e202ec,27281911784000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.44947147,-0.19068487,9.874752
fd559108-c669-4c7a-b571-7b779538abc5-76,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362379142,3,cce1d58557e202ec,27281945841000,39.24,BMA150 3-axis Accelerometer,0.2,0.15328126,1,Bosh,1,-0.4903325,-0.19068487,9.915613
